customer_id,month,storage_used_tb
9,1,10.627361629931283
9,2,9.679610533614666
9,3,5.662558631387947
9,4,6.491448647797866
9,5,5.730993248649991
9,6,11.784972518338279
9,7,8.56859523038157
9,8,10.514909345183156
9,9,14.509034186714883
9,10,7.930458752860531
9,11,9.545532705645904
9,12,13.001381874637921
10,1,7.738019158041485
10,2,6.224003615331017
10,3,8.355886060098594
10,4,7.074751417418784
10,5,14.763682082222296
10,6,13.552076368358563
10,7,11.809077151736455
10,8,14.193812502427225
10,9,13.520094383459018
10,10,7.353241217246057
10,11,14.417297627203304
10,12,10.88929707537786
11,1,13.574443221779802
11,2,14.465121683291937
11,3,8.68841044769347
11,4,6.613061957169426
11,5,7.796061351229901
11,6,9.791954625990874
11,7,13.705191412871068
11,8,14.136516600127397
11,9,5.602899086793697
11,10,10.645017821175275
11,11,9.715821840805232
11,12,7.766956927942572
12,1,6.748699510489924
12,2,8.930364565107201
12,3,14.987476904113942
12,4,8.794576199114127
12,5,10.754620110258063
12,6,12.601070495694007
12,7,9.211343944452995
12,8,15.29703576178749
12,9,15.20785489791682
12,10,8.105371920667176
12,11,10.564201035255216
12,12,8.604666088416884
13,1,8.448454947941691
13,2,5.973086491630168
13,3,11.704027371801635
13,4,10.639341278209109
13,5,6.131505572338213
13,6,8.40734971612226
13,7,14.70771094734051
13,8,8.024838008261524
13,9,7.082334836421857
13,10,10.532080732203083
13,11,15.498224684451285
13,12,8.06643987237811
14,1,12.371409645239718
14,2,13.270417338385933
14,3,8.034763638940582
14,4,12.944718699053006
14,5,9.34455355404477
14,6,11.99394754670586
14,7,12.010353362296838
14,8,11.036970109353302
14,9,6.586287983067626
14,10,14.04058225233375
14,11,8.899524960076555
14,12,7.561076428275566
15,1,6.1078097537424885
15,2,11.613154783995094
15,3,12.484035984453326
15,4,5.878437669226891
15,5,10.837656976858964
15,6,7.985851159763361
15,7,12.176788325796307
15,8,7.47289172566955
15,9,12.642771830562122
15,10,9.604914926460662
15,11,15.109028364740459
15,12,7.121104932750874
16,1,9.160726015711353
16,2,6.888964731532485
16,3,15.005332715830049
16,4,14.535957080772056
16,5,8.346146838031629
16,6,12.37073803513969
16,7,13.947286590727884
16,8,11.331239718628177
16,9,11.079904400111444
16,10,8.206088539473724
16,11,6.722760322446025
16,12,14.768057237838125
17,1,14.80424724385599
17,2,12.135248258873192
17,3,9.198698610545346
17,4,9.304663460102773
17,5,13.076291516596385
17,6,14.79200434133759
17,7,14.695932998380817
17,8,13.627991228223708
17,9,12.253719245108176
17,10,6.678969447433611
17,11,7.458023952347088
17,12,14.83144571058957
18,1,11.914361435832502
18,2,5.9462083693207255
18,3,6.873120295732577
18,4,12.49758957207064
18,5,5.917354733370097
18,6,7.4789864230007215
18,7,11.362410816409424
18,8,12.79819191358832
18,9,12.40301954560522
18,10,8.13026705910264
18,11,13.013533191890227
18,12,8.268398867300695
19,1,9.1540719878432
19,2,13.369156071348588
19,3,12.404738024558322
19,4,14.40481015294578
19,5,12.49287198492526
19,6,11.60399610919437
19,7,6.861824768038405
19,8,9.60640213426964
19,9,8.585434794410387
19,10,8.377474565301794
19,11,15.671850692953242
19,12,9.876889406014216
20,1,14.870544725035572
20,2,12.265632447154895
20,3,13.906526236516575
20,4,10.98895114606984
20,5,11.735786075199336
20,6,10.896091181042209
20,7,7.9275111347518425
20,8,13.203769423304278
20,9,8.791138909015608
20,10,6.230741962839415
20,11,12.44647227151438
20,12,7.767023120431019
21,1,15.4046691838075
21,2,15.543536124222056
21,3,15.157061270318495
21,4,9.71417138458628
21,5,6.171317561238337
21,6,15.304104035744743
21,7,10.306926906958457
21,8,15.695800628139839
21,9,15.669619222513496
21,10,14.567681020212396
21,11,8.986242400152479
21,12,9.8968977793937
22,1,14.561454222460842
22,2,9.223474572772878
22,3,7.753349001988852
22,4,11.630601173629257
22,5,15.42830330457139
22,6,13.031220543631136
22,7,11.775701291692883
22,8,7.051021542424745
22,9,12.233495885626585
22,10,15.988129133595345
22,11,7.49259779883578
22,12,11.279221184025733
23,1,14.873822393585746
23,2,13.511944865766061
23,3,13.078583112094526
23,4,13.137433555930764
23,5,9.71167124217505
23,6,9.056845186540258
23,7,14.218705312598287
23,8,14.230394718522787
23,9,14.804150971449841
23,10,15.270000325131345
23,11,11.255185802093836
23,12,11.16109177427428
24,1,14.133047630987862
24,2,12.653902163015589
24,3,13.178098641732797
24,4,14.1205235774346
24,5,15.066817315167079
24,6,9.550882479424601
24,7,9.930927451226509
24,8,7.119084337153586
24,9,11.966233362624463
24,10,6.547021704547969
24,11,10.847746161822975
24,12,11.622379341491968
25,1,9.065512529616871
25,2,12.112599627941961
25,3,6.513436535560175
25,4,6.586082937579651
25,5,14.442773670601918
25,6,9.82284149203579
25,7,7.495707218359835
25,8,11.451701706306856
25,9,13.933371650662748
25,10,8.395813408562898
25,11,12.470674905702294
25,12,7.0994118113677995
26,1,6.766921387034023
26,2,11.567817504947252
26,3,11.664789419284663
26,4,12.636904232083491
26,5,13.527685568245866
26,6,16.029460039562423
26,7,11.438109741866857
26,8,9.50883800218519
26,9,14.235302234377594
26,10,8.995929813229127
26,11,10.681488521582573
26,12,7.080505141866697
27,1,6.553615776516439
27,2,15.930759503058942
27,3,14.668243575319575
27,4,13.272351445052323
27,5,10.406305842175868
27,6,8.053886612659454
27,7,7.889480852579683
27,8,8.831706421432601
27,9,11.825711100765679
27,10,13.483570694622927
27,11,12.943752248717441
27,12,9.145284464917383
28,1,15.898765316007722
28,2,13.733248690251292
28,3,11.901987062325443
28,4,12.479821013472783
28,5,10.562781189324987
28,6,8.848257473976489
28,7,9.934841379395356
28,8,13.957742711444256
28,9,6.527383507015951
28,10,7.548342039705382
28,11,6.851809068771574
28,12,6.803237685661574
29,1,14.954722516499771
29,2,13.440862284107762
29,3,11.150188995098604
29,4,7.390959324653194
29,5,11.332943483229329
29,6,11.155669453784489
29,7,8.15713745899681
29,8,10.767802266194215
29,9,10.418500131706045
29,10,12.596120782172303
29,11,12.7927233242444
29,12,6.898993927206235
30,1,10.19624698966833
30,2,12.712887014463806
30,3,11.489817457040148
30,4,15.027520297040319
30,5,13.053725215264373
30,6,8.100300183807047
30,7,7.180810400914874
30,8,12.903482722891557
30,9,6.748570060162447
30,10,12.345379781398687
30,11,15.894093396831458
30,12,12.250699775258498
31,1,10.381824272482753
31,2,12.937174208758893
31,3,11.090987943168354
31,4,11.968793945330365
31,5,15.931441153854092
31,6,10.38198645801441
31,7,16.137032732163636
31,8,15.582800527402958
31,9,8.491372469653111
31,10,7.231241144429628
31,11,7.549575163370067
31,12,6.7281804200291235
32,1,7.494558784990737
32,2,13.384363925512847
32,3,7.270349689869395
32,4,9.752386522122546
32,5,15.015550342797304
32,6,6.803683604378844
32,7,14.71981608682777
32,8,9.397846022590238
32,9,7.765113564990627
32,10,13.555003956333397
32,11,12.881227784408557
32,12,15.370686465798073
33,1,13.950843782484228
33,2,14.639109662211682
33,3,9.428813097994087
33,4,8.387029823996079
33,5,14.12294891652526
33,6,14.689315806707143
33,7,16.53018684795906
33,8,10.75547921098442
33,9,10.353650313715814
33,10,14.401766077125776
33,11,10.049838886153813
33,12,15.95354375357711
34,1,15.234265029889407
34,2,10.944244799127297
34,3,14.167182217209914
34,4,14.20806729405959
34,5,7.69804425548992
34,6,15.696501647844087
34,7,11.727663319444819
34,8,14.94388126996149
34,9,9.883969633108018
34,10,15.642872921681732
34,11,10.583824437979185
34,12,6.804351179358363
35,1,15.753961442665844
35,2,7.617175460252368
35,3,9.901612082213008
35,4,16.213262390734734
35,5,16.222881203520075
35,6,12.455355629295198
35,7,13.043515883678158
35,8,11.213765995681188
35,9,9.665585506796464
35,10,10.024290257432805
35,11,13.466996378421854
35,12,14.269724125946098
36,1,14.665936282745609
36,2,14.65049428735049
36,3,7.67054090380968
36,4,11.706849934266417
36,5,7.342401501324873
36,6,12.266269738313612
36,7,11.190452942727852
36,8,15.656356770494908
36,9,10.292632082350522
36,10,7.958319135023621
36,11,8.221732805193747
36,12,14.411089315757938
37,1,12.982330645663653
37,2,7.815543787646771
37,3,7.649552101486669
37,4,13.822342368845721
37,5,7.544448131814283
37,6,15.039585674993738
37,7,13.887574367572963
37,8,7.642806916344825
37,9,7.681863264695574
37,10,16.704048922773236
37,11,10.584528109240509
37,12,10.552408636266042
38,1,14.978149852089985
38,2,16.326806967271374
38,3,16.71849884557932
38,4,14.396437073857856
38,5,10.629418090495424
38,6,7.7059964160907795
38,7,14.646625422296285
38,8,12.463365774297795
38,9,11.125710383327334
38,10,15.951201155722758
38,11,8.003799141754737
38,12,11.822242375519641
39,1,7.013694794203069
39,2,11.590931780387967
39,3,7.471525131182903
39,4,8.100838550963076
39,5,8.092088869971231
39,6,13.413096437278647
39,7,14.38560922269007
39,8,12.763015094925258
39,9,16.555219942616908
39,10,10.686367267026355
39,11,9.79894934852575
39,12,15.631986781519572
40,1,9.186120898737322
40,2,16.586554921866735
40,3,7.080041288276611
40,4,16.661451822372666
40,5,7.398429688719863
40,6,15.882428720112639
40,7,12.252175687912754
40,8,16.908979572160582
40,9,7.721464272239396
40,10,12.526208482816442
40,11,16.68485800891205
40,12,12.226978108340376
41,1,13.294153061909338
41,2,13.96182058432071
41,3,11.553911356070099
41,4,13.288248523150827
41,5,12.859977855459022
41,6,16.032581855055735
41,7,7.479632567478252
41,8,9.838967673903802
41,9,16.53761763266491
41,10,15.940307644726314
41,11,11.598404347592108
41,12,13.247329811668171
42,1,9.823982677381958
42,2,8.93554945872607
42,3,11.695488924806105
42,4,10.596194169584638
42,5,12.903400021750658
42,6,7.848352286809611
42,7,16.819121007739255
42,8,16.941447389791445
42,9,14.065124099110694
42,10,12.448637636272274
42,11,10.187117149612174
42,12,15.233958197736207
43,1,13.947486740123342
43,2,8.730511421951288
43,3,16.217780887358625
43,4,15.338048485569718
43,5,16.614842203175094
43,6,14.378205168057281
43,7,13.259329057449406
43,8,11.311774474915524
43,9,16.460795959467294
43,10,15.79831703484907
43,11,7.594031854824708
43,12,7.409681912653161
44,1,10.914812850378961
44,2,15.259879503334622
44,3,17.031274502583564
44,4,8.666849134387228
44,5,13.108154390791123
44,6,10.979922817497815
44,7,16.87432524325146
44,8,15.600537510380338
44,9,15.566802340052458
44,10,11.874613904808607
44,11,11.340044344153382
44,12,9.930087054001621
45,1,7.763938315121655
45,2,15.851574125080742
45,3,15.337527467748814
45,4,17.20986112322717
45,5,17.183219775022746
45,6,12.775335474227791
45,7,14.915059583924448
45,8,16.67700974486145
45,9,15.729993366729111
45,10,9.7111674913048
45,11,11.747294840891584
45,12,8.537614653223425
46,1,16.790697788213524
46,2,13.31610087405293
46,3,9.544949598496583
46,4,13.979695401438349
46,5,13.448137975876566
46,6,10.852649765543838
46,7,8.410765521129552
46,8,13.995088568979083
46,9,12.486600636006848
46,10,15.010874558243135
46,11,12.4934926659245
46,12,15.817839671907794
47,1,12.819260070385075
47,2,12.913738411911911
47,3,16.075061737059322
47,4,11.34752138651767
47,5,8.657012022817934
47,6,7.608853515362743
47,7,14.87656632288337
47,8,13.532456293599653
47,9,14.374325474975066
47,10,9.467336422989765
47,11,8.705576577686182
47,12,7.49147549241513
48,1,10.856071437720107
48,2,13.253539732118295
48,3,11.280970328487115
48,4,11.737446111644909
48,5,16.408450850262927
48,6,10.853585589476275
48,7,12.515092824759204
48,8,15.215895074490353
48,9,11.348959784209452
48,10,13.60856597719331
48,11,16.015503076299854
48,12,16.89123923932665
49,1,8.870934825958434
49,2,16.670243282200826
49,3,12.329696975299091
49,4,9.99514494141112
49,5,12.008225634721974
49,6,17.22136083911196
49,7,12.351383040103709
49,8,10.716885216967922
49,9,13.767544671177925
49,10,9.839159329710425
49,11,8.200503436932959
49,12,8.734834388870638
50,1,8.730662573259698
50,2,8.973398132722744
50,3,8.846809938011727
50,4,13.8714526734676
50,5,9.285673083344728
50,6,10.927712086509738
50,7,16.443090366249052
50,8,12.218989683735483
50,9,14.159117680234857
50,10,9.21090602095871
50,11,9.414764510946945
50,12,7.904727499442854
51,1,9.189558981417537
51,2,10.290278754933304
51,3,9.278647221299012
51,4,8.399734730019926
51,5,8.723235117373205
51,6,12.128831100612281
51,7,9.588547618260776
51,8,11.172076058601432
51,9,12.567717170587073
51,10,14.441659762249984
51,11,7.934999888285146
51,12,15.54014949288241
52,1,13.829216412618887
52,2,8.371969851116354
52,3,16.294332786613236
52,4,16.771437564781422
52,5,8.177660171929752
52,6,10.339824068770978
52,7,15.637227399147381
52,8,15.061978518971177
52,9,9.428758822616194
52,10,9.681208876337351
52,11,11.296603684801894
52,12,12.441279522716114
53,1,13.782764400026686
53,2,11.293520094339277
53,3,12.233897873890859
53,4,15.087427107814772
53,5,7.983716769301012
53,6,10.145421197753066
53,7,14.75871462707621
53,8,16.581454159020506
53,9,12.750327217222999
53,10,12.958854662637322
53,11,8.713606937299753
53,12,12.120177506054365
54,1,12.976393516287876
54,2,10.079092902002767
54,3,10.350987189067107
54,4,11.43556352453735
54,5,7.8676008851862145
54,6,10.89184757715856
54,7,9.78970300521005
54,8,10.954363470941576
54,9,8.881178281272769
54,10,16.592996784397034
54,11,13.627815526456397
54,12,14.487081196278632
55,1,15.591937404824947
55,2,12.688814021959962
55,3,8.577761927461452
55,4,13.08379147869052
55,5,13.58530425463166
55,6,15.175454830183995
55,7,12.041822564555316
55,8,9.005197144131985
55,9,10.571320188081419
55,10,11.368551107998352
55,11,14.201067571245838
55,12,13.453845218536774
56,1,11.311196444743942
56,2,17.619548687613104
56,3,13.816311407170005
56,4,10.134998144878905
56,5,8.784721967640824
56,6,9.299655647197934
56,7,10.23480855311752
56,8,9.386212015785823
56,9,9.64923553762115
56,10,10.638683997964389
56,11,9.525635277891293
56,12,16.763720585125824
57,1,8.602570809395822
57,2,13.049514262399772
57,3,11.912535650511668
57,4,17.63652056361894
57,5,8.937290430131227
57,6,11.799624412825946
57,7,17.519939769040047
57,8,16.484473709143987
57,9,16.00429017361481
57,10,10.416764748489236
57,11,9.550779365858322
57,12,14.5325027051198
58,1,17.143997411069176
58,2,13.42203346385044
58,3,13.574698442327968
58,4,10.662529498149636
58,5,15.561834907383991
58,6,9.741510074957683
58,7,11.112031967342713
58,8,12.13377100338227
58,9,12.959677417980478
58,10,10.311837969204557
58,11,9.040275906363616
58,12,14.002275097305732
59,1,10.786547219209792
59,2,13.716790914951183
59,3,9.45220286738491
59,4,12.724143747108888
59,5,13.242804067994397
59,6,8.439312124620635
59,7,11.2912865522534
59,8,9.273557553621762
59,9,8.567327502877523
59,10,17.837347135967125
59,11,11.165450275732727
59,12,16.044823298449675
60,1,10.49665240145879
60,2,14.769440089978271
60,3,15.560858480553671
60,4,13.919134301653074
60,5,12.682675794994042
60,6,12.08949006488297
60,7,11.463930602758062
60,8,17.274706393724195
60,9,16.289776043041055
60,10,17.638018085746715
60,11,9.234888227854864
60,12,15.304757758953684
61,1,17.38365458904545
61,2,9.816747696409498
61,3,8.673546722338497
61,4,15.423957555489139
61,5,13.761649208305494
61,6,16.439372858006923
61,7,9.422975870604922
61,8,15.982092236858758
61,9,10.049859332655126
61,10,9.674312574752554
61,11,9.684578139323264
61,12,16.191834376244984
62,1,14.702226394810987
62,2,13.285075449458008
62,3,11.646893056919666
62,4,16.83476063773355
62,5,11.991373317746648
62,6,16.237083652153892
62,7,12.466605357058132
62,8,11.84886757952285
62,9,12.710388155887664
62,10,11.101536054750847
62,11,15.568018128789763
62,12,13.123295241869872
63,1,10.422385306331078
63,2,17.100171101526417
63,3,11.947504596430674
63,4,13.548288007756272
63,5,17.18164752017968
63,6,14.363473383591959
63,7,9.294240845453505
63,8,17.52774868842244
63,9,14.410674996919695
63,10,11.486817626694204
63,11,9.534649220675043
63,12,16.086347400661957
64,1,14.350990081161957
64,2,13.489040455557864
64,3,17.097522380222053
64,4,16.04873567587561
64,5,9.683679374875641
64,6,11.288318269421438
64,7,10.66015600352844
64,8,15.618894545028377
64,9,8.51892298057723
64,10,13.886662495850427
64,11,15.816519518461993
64,12,16.963756042590408
65,1,11.621084176049814
65,2,16.417006749528696
65,3,9.314918086278466
65,4,16.677290647989402
65,5,9.491821367881872
65,6,12.193974664083546
65,7,16.198222430193237
65,8,9.728610059803264
65,9,10.526116752559767
65,10,15.460295498081841
65,11,15.44230219352975
65,12,14.657580170839806
66,1,15.189755300575658
66,2,13.681682303298448
66,3,10.77659547280984
66,4,11.719731832697333
66,5,10.082916079590222
66,6,17.355611538830075
66,7,14.109190887072822
66,8,12.287954120965843
66,9,12.903665003688598
66,10,17.76060737728325
66,11,9.825455026243725
66,12,14.158406329168724
67,1,13.359161811763236
67,2,14.418984391182882
67,3,8.489710888962634
67,4,17.034015154113572
67,5,17.638125903426005
67,6,13.9724419283998
67,7,15.291785345194457
67,8,17.55443793211632
67,9,15.405997477395173
67,10,9.863168577321629
67,11,14.104828763764974
67,12,14.413262639843227
68,1,12.591585902956355
68,2,15.718888560097549
68,3,17.702283365458296
68,4,17.61846536075374
68,5,12.875340959645122
68,6,9.503494717929179
68,7,18.2236932630628
68,8,16.768429151816623
68,9,9.630242113307775
68,10,17.596201141366656
68,11,17.090912949732044
68,12,13.584496914289307
69,1,14.313037714395705
69,2,12.394477409565543
69,3,8.956233773002378
69,4,11.7647568151589
69,5,16.44548589859783
69,6,8.467438656581573
69,7,11.760277157364815
69,8,12.411139390280631
69,9,13.807575497668253
69,10,17.636342646334455
69,11,11.90541343978429
69,12,11.91565252900478
70,1,15.825300005057814
70,2,12.976633946776229
70,3,10.704669781195804
70,4,12.987183727040744
70,5,9.875525783429634
70,6,10.234992458611696
70,7,13.458967334862086
70,8,12.668711116430593
70,9,17.632082645983942
70,10,12.111729640387098
70,11,14.297841165919031
70,12,14.818767556251725
71,1,8.631236256857584
71,2,15.139832425059181
71,3,10.288985387507415
71,4,18.123495907422278
71,5,10.003587024176683
71,6,12.667367997833617
71,7,9.378790455267644
71,8,18.498203306858507
71,9,13.555577905629285
71,10,14.491644989435125
71,11,9.212726604036789
71,12,16.045733548062117
72,1,10.649351788944024
72,2,17.53500576631313
72,3,10.61002629064389
72,4,10.46967410637831
72,5,8.932460592140421
72,6,13.29180037867729
72,7,14.223709274121289
72,8,9.236551349696475
72,9,16.33890813628088
72,10,13.120687330728881
72,11,13.83586869044223
72,12,13.003760480466537
73,1,12.607930633755345
73,2,14.20087035200209
73,3,10.161036512144861
73,4,10.432082371708274
73,5,17.23482429080856
73,6,18.082289715927544
73,7,12.358395271306573
73,8,11.336915853862408
73,9,15.073631568734854
73,10,12.725144861243487
73,11,8.895833720783797
73,12,10.207663151760078
74,1,15.810026480489977
74,2,15.243710625035341
74,3,8.929598144886489
74,4,10.882526853098975
74,5,10.977720213568022
74,6,15.390066697592419
74,7,8.872411653066601
74,8,9.720559109286526
74,9,16.68280115709051
74,10,10.473253937819775
74,11,15.219435409713014
74,12,11.077969155579357
75,1,9.69472228662337
75,2,11.136197282942286
75,3,15.931311705422162
75,4,17.269774081846258
75,5,17.01917506037114
75,6,12.692978724803599
75,7,15.40616180824334
75,8,10.779320410612915
75,9,11.665121772982664
75,10,17.701169669501553
75,11,8.871997733315544
75,12,9.601230820670692
76,1,10.829175077504111
76,2,9.01980157869986
76,3,10.573000904777464
76,4,14.593229177494237
76,5,12.98122608764012
76,6,17.69786470640272
76,7,16.949750226935205
76,8,12.197655140447383
76,9,11.377882971699375
76,10,12.584739732976946
76,11,14.694932090370179
76,12,11.47678608736869
77,1,15.041805771549097
77,2,12.898600228887986
77,3,14.32912252941321
77,4,13.174083026164402
77,5,11.761642344148237
77,6,18.305684832268454
77,7,16.46137671816232
77,8,10.230617548147066
77,9,17.518332563379495
77,10,13.71213180081333
77,11,17.787509101176934
77,12,16.844706405626997
78,1,13.102455904764007
78,2,9.079180957190673
78,3,11.545428481756787
78,4,14.279164048433822
78,5,15.201771114004451
78,6,11.450032783992828
78,7,10.268883684306873
78,8,17.228792325489447
78,9,18.727678778449807
78,10,14.14472580835897
78,11,10.608783857732973
78,12,11.619231278361454
79,1,9.084231792560258
79,2,18.047480106608408
79,3,10.086169883822656
79,4,14.677990823981606
79,5,11.657545289628956
79,6,14.462940121832656
79,7,15.439530994111193
79,8,17.226912161582394
79,9,10.997873856034234
79,10,9.047786438930833
79,11,10.310851466951927
79,12,17.94634859866273
80,1,17.68922996972466
80,2,14.92862722972042
80,3,14.963831826271695
80,4,15.613196981315543
80,5,10.720710036005311
80,6,18.115283722938237
80,7,13.1630365265272
80,8,12.810883574019268
80,9,14.172842358270495
80,10,9.457491987110497
80,11,10.654833020838566
80,12,16.376502511459304
81,1,9.82832004036469
81,2,15.036021469695134
81,3,11.462158485762288
81,4,12.905790543286672
81,5,11.903938784491732
81,6,12.57789559535205
81,7,16.21579449646284
81,8,12.000719614769963
81,9,14.69771587542501
81,10,13.798340508364861
81,11,15.678715153918173
81,12,18.414467907457098
82,1,16.376058500229846
82,2,11.203908327952739
82,3,9.370502906575844
82,4,11.685479012879075
82,5,15.017784890801199
82,6,9.58543073255898
82,7,14.039002083646665
82,8,15.047935114721023
82,9,12.426112547639566
82,10,16.796962690846
82,11,10.157990198643326
82,12,9.847552498581523
83,1,16.382229257177293
83,2,14.059421871121073
83,3,15.992699687254277
83,4,13.461116122932204
83,5,11.581030083203636
83,6,17.31219994147239
83,7,17.119502568338014
83,8,16.076475501110316
83,9,11.8551291787835
83,10,15.040151489092572
83,11,12.751750803719794
83,12,10.061999581503695
84,1,18.32348161677761
84,2,10.52269918526262
84,3,18.661053428198855
84,4,13.622904633488215
84,5,11.018343206212682
84,6,14.590190405527895
84,7,17.90480630442622
84,8,16.501763823675578
84,9,17.24929345211229
84,10,15.775682654522791
84,11,16.11478164651197
84,12,17.688139530904465
85,1,11.697030117760956
85,2,14.098766679518327
85,3,11.420778475200773
85,4,19.089531150889044
85,5,18.657611481706535
85,6,9.615453212443288
85,7,16.28110383783294
85,8,18.48200230075054
85,9,11.039439591785044
85,10,14.91730545995583
85,11,18.39690314422778
85,12,9.585646968123177
86,1,16.224556868651415
86,2,12.22801128382635
86,3,18.50265017778397
86,4,18.973437689590174
86,5,18.70968714298866
86,6,14.013331432346785
86,7,17.89578278958311
86,8,17.725017278958504
86,9,12.474695039958185
86,10,17.577012062950228
86,11,9.662100682516208
86,12,15.258890134099637
87,1,11.600446736073962
87,2,10.510194234887548
87,3,10.078224407324678
87,4,16.275747163731808
87,5,12.7157760565489
87,6,16.56886114807368
87,7,9.978923854693317
87,8,12.482430838927822
87,9,14.728607398292917
87,10,17.245093136847007
87,11,12.529553531695898
87,12,15.605109280663115
88,1,18.210140012572722
88,2,15.513161425951722
88,3,11.688291305582842
88,4,9.606871387529711
88,5,18.068019324891456
88,6,9.583891708303856
88,7,18.122381340559805
88,8,14.668902967907755
88,9,18.774375626682424
88,10,17.375698013207945
88,11,19.371373774722493
88,12,12.903317837824044
89,1,17.07224958653604
89,2,13.423842847235015
89,3,14.20745692809951
89,4,15.68792237116195
89,5,18.15380589475946
89,6,19.262036458806854
89,7,17.10810291937691
89,8,13.607203616322893
89,9,13.647272831338082
89,10,16.813692838374124
89,11,11.829808294086057
89,12,10.550944981634807
90,1,12.996592440646452
90,2,12.32692779469733
90,3,12.42178609663424
90,4,11.798949416491265
90,5,9.887970816273612
90,6,9.649945281161958
90,7,19.35259684510596
90,8,13.757271299022097
90,9,13.326973447178116
90,10,16.284346816429824
90,11,11.674579882067594
90,12,18.99581985683703
91,1,17.363825175408124
91,2,10.398652068293025
91,3,13.684516816937542
91,4,18.30405914862773
91,5,18.964363309838014
91,6,14.195225213340434
91,7,15.659491006866642
91,8,11.199883589598143
91,9,19.445397403964982
91,10,11.854595170347476
91,11,18.969362911782127
91,12,16.04267867427238
92,1,15.627747147055114
92,2,14.681431322349434
92,3,11.865411343279762
92,4,11.328160560075084
92,5,11.771909344639582
92,6,11.4355968892982
92,7,17.371226017441014
92,8,13.08080088735861
92,9,10.162142075243098
92,10,19.278908624935074
92,11,18.429908187079043
92,12,18.873739183314743
93,1,19.549461591744794
93,2,11.343502871393138
93,3,13.571137582142681
93,4,17.195269164074833
93,5,16.57725760148967
93,6,11.160177498268123
93,7,17.783716698693578
93,8,11.873958181071831
93,9,11.871895624849284
93,10,15.007630719475014
93,11,15.571452852875737
93,12,15.447082596754644
94,1,10.565255906271908
94,2,18.429163172515988
94,3,12.314721986017071
94,4,10.95803778687588
94,5,18.554536386655435
94,6,19.227737584181025
94,7,18.296665788455822
94,8,17.774717376967924
94,9,16.236143450027186
94,10,15.19646436364619
94,11,10.561925270586723
94,12,13.780756816097435
95,1,13.427276869431417
95,2,12.302096550829365
95,3,16.94292686402978
95,4,14.671650091849465
95,5,10.527521914056061
95,6,11.923058788395522
95,7,16.557981419411195
95,8,10.490869391636064
95,9,18.245796951138576
95,10,14.689360094708457
95,11,14.54792761175302
95,12,15.670306698999543
96,1,17.997205525573683
96,2,13.23265495926195
96,3,16.53889141974848
96,4,15.420216548033585
96,5,12.437346623687713
96,6,18.557530799462906
96,7,17.74965816589843
96,8,16.36408331033123
96,9,18.289549268607225
96,10,18.460841001180658
96,11,16.875695772650808
96,12,18.166366303055007
97,1,16.775114650028947
97,2,16.605974764856942
97,3,15.994847843323608
97,4,17.340067470666003
97,5,11.403119141938154
97,6,18.62994269491453
97,7,18.54383739429539
97,8,10.122041961106488
97,9,18.09190365032635
97,10,11.126601833331002
97,11,13.193258715105795
